Species,decimalLatitude,decimalLongitude,year,month,basisOfRecord
Yellow-bellied Marmot,40.254032,-105.835318,2021,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.105233,-107.784889,2021,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.017203,-107.634251,2021,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.095752,-107.607455,2021,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.008098,-107.206263,2021,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.601673,-105.739428,2021,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.413277,-105.726952,2021,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.958698,-106.990002,2021,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.525405,-105.857507,2021,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.59572,-105.637925,2021,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,37.921472,-107.491008,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.395876,-105.713693,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.722778,-106.776367,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.412238,-105.732918,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.886192,-107.105164,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.057431,-105.328133,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.897519,-105.67961,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.411944,-105.809064,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.412753,-105.732605,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.605688,-106.274232,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.893112,-106.965027,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.410178,-105.806258,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,37.976027,-107.577878,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.23482,-106.132238,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.092027,-107.149425,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.483044,-105.88423,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.383486,-105.544967,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.559003,-106.129158,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,37.849012,-107.473062,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.422942,-105.695569,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.841553,-106.32433,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.646192,-106.5988,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.374846,-106.078969,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.601901,-105.738745,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.587272,-105.640938,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.422865,-105.752465,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.585738,-105.641936,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.474638,-105.6463,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.694092,-106.196847,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,37.840388,-107.51133,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.276709,-106.125858,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.623353,-106.277358,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.22444,-107.796069,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,37.918167,-107.617225,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,37.540442,-106.800802,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,37.99767,-107.80243,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,37.351642,-106.532195,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.434403,-105.775661,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.9565,-106.99008,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.404301,-105.61124,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.410539,-105.730563,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,37.851781,-107.785984,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,37.851852,-107.785705,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,37.612952,-107.805842,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,37.36099,-106.545885,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,37.805182,-108.063237,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.493442,-105.721305,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,37.827325,-107.954198,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,37.827135,-107.897616,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.614218,-105.61161,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.395867,-105.713737,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.460992,-106.611747,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.804592,-105.795217,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.421312,-105.776143,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,37.931825,-107.780247,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,37.9957,-105.60782,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.625751,-105.61862,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.601708,-105.642365,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,37.851334,-107.772181,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.395895,-105.713737,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.686093,-106.45535,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.614658,-106.367788,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.835877,-105.646242,2021,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.359661,-105.735505,2021,9,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.056874,-105.594595,2021,9,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.399513,-105.414109,2021,9,HUMAN_OBSERVATION
Yellow-bellied Marmot,37.932293,-107.570046,2021,9,HUMAN_OBSERVATION
Yellow-bellied Marmot,37.792487,-107.577341,2021,9,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.847963,-105.060183,2021,9,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.731506,-105.503557,2021,9,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.857315,-105.063833,2021,9,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.439747,-105.759583,2021,9,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.411673,-105.808392,2021,9,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.304076,-104.56217,2021,9,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.313678,-105.649803,2021,9,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.674782,-105.499205,2020,4,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.838375,-105.045251,2020,4,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.7249,-106.775623,2020,5,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.43617,-106.316405,2020,5,HUMAN_OBSERVATION
Yellow-bellied Marmot,37.9422,-107.500795,2020,5,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.896339,-105.110471,2020,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.659047,-107.253637,2020,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.959158,-106.989767,2020,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.304005,-105.6679,2020,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.582538,-105.161667,2020,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.400804,-106.08266,2020,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,37.57917,-106.148084,2020,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.282793,-105.665135,2020,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.395855,-105.713569,2020,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.412398,-105.733055,2020,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.273163,-105.603958,2020,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.395836,-105.713583,2020,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.395912,-105.713617,2020,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.627542,-105.337503,2020,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.740654,-105.075475,2020,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.930156,-105.275352,2020,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.411325,-105.732697,2020,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.958787,-106.989717,2020,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.509503,-106.14534,2020,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.339711,-106.140021,2020,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.356089,-105.615806,2020,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.412383,-105.733117,2020,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.985644,-106.976895,2020,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.847814,-106.282708,2020,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,37.4913,-105.881608,2020,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.412467,-105.7333,2020,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.021151,-107.670715,2020,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.590258,-105.688508,2020,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.332893,-105.692592,2020,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.412503,-105.733008,2020,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.958832,-106.987335,2020,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.95889,-106.985666,2020,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.41243,-105.733345,2020,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,37.849405,-107.441438,2020,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.958753,-106.986474,2020,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.958715,-106.989736,2020,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.717225,-107.299888,2020,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.959014,-106.986572,2020,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.395874,-105.71372,2020,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.098648,-105.616396,2020,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.079561,-105.575779,2020,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.029951,-108.010225,2020,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.626696,-105.757762,2020,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.673586,-105.86055,2020,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.034975,-107.806874,2020,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,37.122874,-106.421017,2020,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,37.922875,-104.823027,2020,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.343404,-105.684357,2020,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.864221,-105.071227,2020,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.104953,-106.931113,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.843106,-105.646902,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.958249,-106.987891,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.150367,-106.890755,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.072738,-106.064018,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.843051,-105.647167,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.844259,-105.682824,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.10495,-106.929903,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.958635,-106.987262,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.149872,-106.89105,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.409092,-105.803309,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.395845,-105.71373,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.958669,-106.987114,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.79161,-107.023464,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.851779,-105.691052,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,37.907463,-107.516258,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.357337,-105.698573,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.842767,-105.049675,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.104187,-106.933317,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.100381,-106.67195,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.39563,-105.712922,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,37.819363,-107.772705,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,37.462609,-106.803969,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.621562,-105.79246500000001,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.961681,-106.991484,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.412505,-105.732995,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.678937,-106.400688,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.442337,-105.745317,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.41227,-105.733475,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.439792,-105.740325,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.348897,-105.636313,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.440355,-105.753317,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.414356,-105.725086,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.582513,-105.668922,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.387441,-106.101785,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.412842,-105.734344,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.412216,-105.730859,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,37.5,-107.8,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.059189,-105.319992,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.523225,-105.595213,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.392871,-105.695596,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.44149,-105.753202,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.425048,-105.753728,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.034163,-107.993387,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.450781,-106.91439,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.34359,-105.683639,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.372055,-105.778795,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.99738,-107.230611,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.843284,-105.647082,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.433459,-106.255959,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.356816,-105.6924,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.342793,-105.683639,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.557967,-107.308476,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.955704,-107.076032,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.894004,-105.249854,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.439767,-105.740097,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.084462,-105.61229,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.37165,-105.779176,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.414086,-105.656518,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.442505,-105.736713,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.042394,-106.402814,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.638431,-106.402007,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.386949,-107.254133,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.535045,-105.890117,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.844247,-106.31382,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.256435,-105.811578,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.840632,-105.045356,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.929591,-107.294614,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.412738,-105.732007,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.280064,-105.667454,2020,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.591918,-105.743543,2020,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.311199,-105.681448,2020,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.410148,-106.144564,2020,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.10465,-106.9288,2020,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,37.084348,-106.498973,2020,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.069556,-105.614056,2020,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,37.929294,-107.199157,2020,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,37.657481,-107.810972,2020,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.372111,-105.778831,2020,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.592875,-105.743022,2020,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,37.939101,-107.136696,2020,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.414417,-105.724067,2020,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.439112,-105.764611,2020,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,37.929187,-107.19929,2020,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.615616,-106.522312,2020,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.547557,-106.188721,2020,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,37.366711,-106.696514,2020,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,37.77856,-107.840067,2020,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.280774,-105.666672,2020,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.833772,-105.679612,2020,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,37.910925,-107.627447,2020,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.84516,-105.050773,2020,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.442747,-105.749715,2020,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.958193,-106.98778,2020,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.862662,-105.074617,2020,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.703365,-106.346223,2020,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.959704,-106.988636,2020,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.958539,-106.986964,2020,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.010705,-107.116318,2020,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.958527,-106.986981,2020,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.055206,-107.02535,2020,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.051389,-107.017605,2020,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.39721,-106.106409,2020,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.402488,-106.053908,2020,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.41268,-105.733078,2020,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.413025,-105.734362,2020,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.395858,-105.713745,2020,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.297398,-105.83799,2020,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.273282,-105.94600199999999,2020,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,37.997947,-107.795189,2020,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,37.436111,-108.167222,2020,8,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.984677,-106.49092,2020,9,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.857503,-105.064697,2020,9,HUMAN_OBSERVATION
Yellow-bellied Marmot,37.643889,-107.236667,2020,9,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.77252,-106.764778,2020,9,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.385788,-106.099007,2020,9,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.224637,-107.81128,2020,9,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.282572,-105.664963,2020,9,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.690109,-105.107258,2020,9,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.598014,-105.690767,2020,9,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.316966,-106.12966,2020,9,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.95861,-106.986866,2020,9,HUMAN_OBSERVATION
Yellow-bellied Marmot,37.624325,-107.592958,2020,9,HUMAN_OBSERVATION
Yellow-bellied Marmot,37.897022,-107.76134,2020,10,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.047238,-107.668292,2020,11,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.588333,-105.643928,2019,1,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.466282,-106.819127,2019,4,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.198874000000004,-105.601113,2019,5,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.87315,-105.075919,2019,5,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.385987,-105.557512,2019,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.958763,-106.989805,2019,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.959167,-106.989723,2019,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,37.354505,-108.620504,2019,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.58822,-105.643997,2019,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.958492,-106.988533,2019,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.387779,-105.630836,2019,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.661396,-105.880079,2019,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.841283,-106.324313,2019,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,37.935603,-107.843597,2019,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.395836,-105.713783,2019,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.349803,-105.616128,2019,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.411992,-105.733003,2019,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.518695,-105.423142,2019,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.513263,-105.41755,2019,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.395837,-105.713805,2019,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.957827,-106.987629,2019,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.284232,-105.665824,2019,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.106492,-105.686828,2019,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.051928,-106.172143,2019,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.262363,-105.598878,2019,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.394882,-105.578736,2019,6,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.958239,-106.988577,2019,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.959,-106.986625,2019,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.959652,-106.988335,2019,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.959772,-106.988437,2019,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.959721,-106.988335,2019,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,38.900588,-107.004569,2019,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.104989,-106.929025,2019,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.121551,-106.907238,2019,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,37.474759,-106.793583,2019,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.412912,-105.739727,2019,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.441006,-105.75448,2019,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.396103,-105.713632,2019,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.248487,-106.471833,2019,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.067342,-105.364693,2019,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.193816,-105.301428,2019,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.583667,-105.626822,2019,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,37.458238,-106.799983,2019,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,39.90119,-106.06596,2019,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.366325,-106.634882,2019,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.284166,-105.665541,2019,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.259544,-105.831135,2019,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.443964,-105.750425,2019,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.39571,-105.713266,2019,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.41223,-105.733242,2019,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.409102,-105.722075,2019,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.395965,-105.713612,2019,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.412113,-105.733547,2019,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.350384,-105.644481,2019,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.465273,-105.627533,2019,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,37.96399,-107.661469,2019,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.41,-105.806398,2019,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.408358,-105.802593,2019,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.384518,-105.78922,2019,7,HUMAN_OBSERVATION
Yellow-bellied Marmot,40.409773,-105.80573,2019,7,HUMAN_OBSERVATION
